FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,year,week,Timeline
Fernando,Llorente,FWD,SWA,6200000,0,20,3.3,5.32258064516129e-07,3.2258064516129e-06,0,122559,0,10,0,0,0,1,0,3.2,5992,-3,1,20,3,0.4,0,2.3,1,0,1,0,1,1.5,66390,0,0,0,0,540,3578,-1,0,55,Watford,Stoke,Man Utd,Everton,Crystal Palace,2016,8,Y16W8
Hugo,Lloris,GLK,TOT,5500000,3,28,4.7,8.54545454545455e-07,5.0909090909090895e-06,0,164350,0,3,0,16,0,0,0,5.1,4332,0,0,28,0,0.9,0,4.7,1,0,3,0,0,6.7,108918,0,419,0,0,484,10435,0,0,127,Bournemouth,Leicester,Arsenal,West Ham,Chelsea,2016,8,Y16W8
Ruben,Loftus-Cheek,MID,CHE,5100000,1,1,0.0416666666666667,8.169934640522879e-09,1.960784313725489e-07,0,3393,0,0,0,0,0,0,0,0.2,63,-4,1,1,4,0.1,0,0.3,0,0,0,0,0,0.1,296,0,68,0,0,9,10,-1,0,3,Man Utd,Southampton,Everton,Middlesbrough,Tottenham,2016,8,Y16W8
Chris,Long,FWD,BUR,4500000,0,0,0.0,0.0,0.0,0,28578,0,0,0,0,0,0,0,0.0,522,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.5,3865,0,0,0,0,0,44,0,0,0,Everton,Man Utd,Crystal Palace,West Brom,Man City,2016,8,Y16W8
Shane,Long,FWD,SOU,6100000,0,8,1.1,1.8032786885245896e-07,1.3114754098360701e-06,0,408122,1,5,0,0,0,0,0,1.3,14343,-4,0,8,4,0.1,0,0.7,0,0,0,0,0,3.9,49630,0,435,0,0,324,588,0,0,16,Man City,Chelsea,Hull City,Liverpool,Everton,2016,8,Y16W8
Donald,Love,DEF,SUN,4100000,0,2,0.0833333333333333,2.03252032520325e-08,4.878048780487799e-07,0,58730,1,5,0,0,0,0,0,0.5,5983,1,-1,2,-1,0.0,0,0.0,0,0,0,0,0,4.7,200204,0,3,0,0,194,1840,1,0,31,West Ham,Arsenal,Bournemouth,Hull City,Liverpool,2016,8,Y16W8
Dejan,Lovren,DEF,LIV,4900000,7,20,3.3,6.73469387755102e-07,4.08163265306122e-06,0,82273,2,8,0,0,0,1,0,4.1,2867,-1,0,20,1,0.6,0,3.0,2,0,1,0,0,4.0,113120,0,248,0,0,540,25920,0,0,107,West Brom,Crystal Palace,Watford,Southampton,Sunderland,2016,8,Y16W8
Matthew,Lowton,DEF,BUR,4500000,1,20,2.5,5.55555555555556e-07,4.44444444444444e-06,0,10411,3,12,0,0,0,0,0,4.4,1121,0,0,20,0,0.7,0,3.0,2,0,2,0,0,0.7,21965,0,0,0,0,720,1611,0,0,132,Everton,Man Utd,Crystal Palace,West Brom,Man City,2016,8,Y16W8
Leiva,Lucas,MID,LIV,4400000,0,2,0.0833333333333333,1.8939393939393894e-08,4.54545454545455e-07,0,5592,1,1,0,0,0,0,0,0.5,495,-1,0,2,1,0.0,0,0.0,0,0,0,0,0,0.2,7006,0,253,0,0,99,126,0,0,14,West Brom,Crystal Palace,Watford,Southampton,Sunderland,2016,8,Y16W8
Greg,Luer,FWD,HUL,4400000,0,0,0.0,0.0,0.0,0,2581,0,0,0,0,0,0,0,0.0,166,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,3221,0,0,0,0,0,223,0,0,0,Stoke,Watford,Southampton,Sunderland,West Brom,2016,8,Y16W8
Romelu,Lukaku,FWD,EVE,9600000,8,50,7.1,7.395833333333331e-07,5.20833333333333e-06,0,310815,0,4,0,0,0,6,0,5.3,5564,6,-2,50,-6,0.6,0,6.0,10,0,2,0,1,28.4,1089100,0,754,0,2,566,250882,2,0,173,Burnley,West Ham,Chelsea,Swansea,Southampton,2016,8,Y16W8
Shaun,MacDonald,MID,BOU,4500000,0,0,0.0,0.0,0.0,0,3333,0,0,0,0,0,0,0,0.0,76,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,124,0,3,0,0,0,4,0,0,0,Tottenham,Middlesbrough,Sunderland,Stoke,Arsenal,2016,8,Y16W8
Pablo,Maffeo,DEF,MCI,4500000,0,0,0.0,0.0,0.0,0,210,0,0,0,0,0,0,0,0.0,26,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,254,0,0,0,0,0,31,0,0,0,Southampton,West Brom,Middlesbrough,Crystal Palace,Burnley,2016,8,Y16W8
Harry,Maguire,DEF,HUL,4400000,-1,3,0.8,1.81818181818182e-07,6.81818181818182e-07,0,764,0,12,0,0,0,0,0,0.7,102,-1,0,3,1,0.2,0,0.7,0,0,0,0,1,0.0,1114,0,0,0,0,192,143,0,0,55,Stoke,Watford,Southampton,Sunderland,West Brom,2016,8,Y16W8
Riyad,Mahrez,MID,LEI,9200000,1,23,2.9,3.15217391304348e-07,2.5e-06,0,675100,1,12,0,0,0,1,0,2.5,41119,-3,0,23,3,0.1,1,1.3,1,0,3,0,1,12.2,82344,0,994,0,0,603,1176,0,0,73,Crystal Palace,Tottenham,West Brom,Watford,Middlesbrough,2016,8,Y16W8
Shaun,Maloney,MID,HUL,4500000,1,15,0.625,1.38888888888889e-07,3.3333333333333304e-06,0,60075,0,5,0,0,0,1,0,3.3,4679,0,0,15,0,0.2,0,0.7,2,0,0,0,1,1.3,87760,0,0,0,1,151,164,0,0,55,Stoke,Watford,Southampton,Sunderland,West Brom,2016,8,Y16W8
Steve,Mandanda,GLK,CRY,4400000,3,14,2.3,5.22727272727273e-07,3.18181818181818e-06,0,68486,0,7,0,14,0,0,0,3.2,3113,-1,0,14,1,0.5,0,2.0,0,0,0,0,0,3.7,36636,0,0,0,0,540,2823,0,0,77,Leicester,Liverpool,Burnley,Man City,Swansea,2016,8,Y16W8
Sadio,Mane,MID,LIV,9000000,3,34,4.9,5.44444444444444e-07,3.77777777777778e-06,0,375610,1,8,0,0,0,3,0,3.8,35520,0,0,34,0,0.4,0,4.0,2,0,1,0,1,13.9,337477,0,635,0,0,627,5615,0,0,113,West Brom,Crystal Palace,Watford,Southampton,Sunderland,2016,8,Y16W8
Eliaquim,Mangala,DEF,MCI,5400000,0,0,0.0,0.0,0.0,0,19084,0,0,0,0,0,0,0,0.0,268,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.3,695,0,235,0,0,0,8,0,0,0,Southampton,West Brom,Middlesbrough,Crystal Palace,Burnley,2016,8,Y16W8
Alexander,Manninger,GLK,LIV,4000000,0,0,0.0,0.0,0.0,0,3158,0,0,0,0,0,0,0,0.0,288,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,6999,0,0,0,0,0,294,0,0,0,West Brom,Crystal Palace,Watford,Southampton,Sunderland,2016,8,Y16W8
Vito,Mannone,GLK,SUN,4400000,0,3,0.125,2.84090909090909e-08,6.81818181818182e-07,0,27962,0,4,0,4,0,0,0,0.7,951,-1,0,3,1,0.0,0,0.0,0,0,0,0,0,0.5,3891,0,210,0,0,180,20,0,0,25,West Ham,Arsenal,Bournemouth,Hull City,Liverpool,2016,8,Y16W8
Javier,Manquillo,DEF,SUN,4500000,1,8,1.3,2.88888888888889e-07,1.77777777777778e-06,0,872,1,11,0,0,0,0,0,1.8,131,0,0,8,0,0.3,0,1.3,0,0,0,0,0,0.0,1909,0,0,0,0,540,97,0,0,56,West Ham,Arsenal,Bournemouth,Hull City,Liverpool,2016,8,Y16W8
,Marc Wilson,DEF,BOU,4000000,0,0,0.0,0.0,0.0,0,27362,0,0,0,0,0,0,0,0.0,2047,0,0,0,0,0.0,0,0.0,0,0,0,0,0,1.7,25665,0,14,0,0,0,4387,0,0,0,Tottenham,Middlesbrough,Sunderland,Stoke,Arsenal,2016,8,Y16W8
Adrian,Mariappa,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,4558,0,0,0,0,0,0,0,0.0,679,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,17268,0,0,0,0,0,1712,0,0,0,Swansea,Hull City,Liverpool,Leicester,Stoke,2016,8,Y16W8
Lazar,Markovic,MID,LIV,5400000,0,0,0.0,0.0,0.0,0,2863,0,0,0,0,0,0,0,0.0,35,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,228,0,0,0,0,0,5,0,0,0,West Brom,Crystal Palace,Watford,Southampton,Sunderland,2016,8,Y16W8
Dean,Marney,MID,BUR,4500000,1,21,2.6,5.77777777777778e-07,4.666666666666671e-06,0,17762,1,11,0,0,0,0,0,4.7,3478,0,0,21,0,0.4,0,2.0,1,0,2,0,1,0.9,41501,0,0,0,0,701,2615,0,0,100,Everton,Man Utd,Crystal Palace,West Brom,Man City,2016,8,Y16W8
David,Marshall,GLK,HUL,4500000,0,5,0.208333333333333,4.6296296296296295e-08,1.11111111111111e-06,0,1241,0,13,0,16,0,0,0,1.1,245,0,0,5,0,0.4,0,1.7,0,0,0,0,0,0.1,3946,0,0,0,0,270,333,0,0,60,Stoke,Watford,Southampton,Sunderland,West Brom,2016,8,Y16W8
Anthony,Martial,MID,MUN,9300000,0,23,0.958333333333333,1.03046594982079e-07,2.4731182795698897e-06,0,267636,0,3,0,0,0,1,0,2.5,4311,-2,0,23,2,0.2,0,2.0,3,0,1,0,2,3.0,94406,0,593,0,1,295,237,0,0,68,Chelsea,Burnley,Swansea,Arsenal,West Ham,2016,8,Y16W8
Cuco,Martina,DEF,SOU,4300000,2,10,0.4166666666666671,9.68992248062016e-08,2.32558139534884e-06,0,5108,0,1,0,0,0,0,0,2.3,964,-2,0,10,2,0.7,0,3.0,0,0,1,0,0,0.4,13923,0,203,0,0,166,3804,0,0,37,Man City,Chelsea,Hull City,Liverpool,Everton,2016,8,Y16W8
Bruno,Martins Indi,DEF,STK,4900000,8,12,2.4,4.89795918367347e-07,2.44897959183673e-06,0,1344,0,10,0,0,0,0,0,2.4,163,-1,0,12,1,0.8,0,4.0,2,0,1,0,0,0.1,3978,0,0,0,0,450,1334,0,0,90,Hull City,Swansea,West Ham,Bournemouth,Watford,2016,8,Y16W8
Ryan,Mason,MID,HUL,4900000,7,12,0.5,1.0204081632653099e-07,2.44897959183673e-06,0,2546,1,13,0,0,0,1,0,2.4,139,-1,0,12,1,0.7,0,3.3,0,0,0,0,0,0.1,2840,0,147,0,0,290,407,0,0,54,Stoke,Watford,Southampton,Sunderland,West Brom,2016,8,Y16W8
Arthur,Masuaku,DEF,WHU,4800000,0,11,2.2,4.58333333333333e-07,2.29166666666667e-06,0,21402,1,13,0,0,0,0,0,2.3,1007,-2,1,11,2,0.0,0,0.0,1,0,1,0,1,0.2,17444,0,0,0,0,436,9,-1,0,107,Sunderland,Everton,Stoke,Tottenham,Man Utd,2016,8,Y16W8
Juan,Mata,MID,MUN,7400000,0,30,5.0,6.756756756756761e-07,4.0540540540540494e-06,0,83085,0,4,0,0,0,2,0,4.1,13951,-1,0,30,1,0.7,0,5.3,3,0,3,0,1,2.2,83473,0,586,0,0,400,2357,0,0,122,Chelsea,Burnley,Swansea,Arsenal,West Ham,2016,8,Y16W8
Nemanja,Matic,MID,CHE,5000000,6,29,3.6,7.2e-07,5.7999999999999995e-06,0,57053,2,9,0,0,0,0,0,5.8,3988,0,0,29,0,0.9,0,4.3,0,0,3,0,4,2.9,61213,0,373,0,0,685,9509,0,0,148,Man Utd,Southampton,Everton,Middlesbrough,Tottenham,2016,8,Y16W8
Joel,Matip,DEF,LIV,5400000,7,16,2.7,5e-07,2.96296296296296e-06,0,35515,1,5,0,0,0,0,0,3.0,1202,-1,0,16,1,0.7,0,3.7,1,0,1,0,0,1.8,26414,0,0,0,0,540,5671,0,0,103,West Brom,Crystal Palace,Watford,Southampton,Sunderland,2016,8,Y16W8
Adam,Matthews,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,985,0,0,0,0,0,0,0,0.0,38,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,203,0,4,0,0,0,20,0,0,0,West Ham,Arsenal,Bournemouth,Hull City,Liverpool,2016,8,Y16W8
Alfie,Mawson,DEF,SWA,4500000,0,0,0.0,0.0,0.0,0,166,0,0,0,0,0,0,0,0.0,24,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,279,0,0,0,0,0,26,0,0,0,Watford,Stoke,Man Utd,Everton,Crystal Palace,2016,8,Y16W8
Dieumerci,Mbokani,FWD,HUL,5500000,0,6,0.25,4.54545454545455e-08,1.0909090909090901e-06,0,2689,0,4,0,0,0,0,0,1.1,591,0,0,6,0,0.1,0,0.7,0,0,0,0,1,0.1,4063,0,0,0,0,104,56,0,0,18,Stoke,Watford,Southampton,Sunderland,West Brom,2016,8,Y16W8
James,McArthur,MID,CRY,4900000,2,28,4.7,9.59183673469388e-07,5.71428571428571e-06,0,16982,1,7,0,0,0,2,0,5.7,8671,-1,0,28,1,1.1,0,5.3,4,0,0,0,1,1.1,54644,0,282,0,0,482,2077,0,0,104,Leicester,Liverpool,Burnley,Man City,Swansea,2016,8,Y16W8
Gareth,McAuley,DEF,WBA,4800000,2,29,3.6,7.5e-07,6.04166666666667e-06,0,170294,0,8,0,0,0,1,0,6.0,30552,3,0,29,-3,0.4,0,2.0,1,0,2,0,0,24.7,668613,0,339,0,1,720,7440,0,0,129,Liverpool,Man City,Leicester,Burnley,Hull City,2016,8,Y16W8
Oliver,McBurnie,FWD,SWA,4500000,0,1,0.0416666666666667,9.259259259259259e-09,2.22222222222222e-07,0,2513,0,0,0,0,0,0,0,0.2,212,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.1,4243,0,0,0,0,5,223,0,0,3,Watford,Stoke,Man Utd,Everton,Crystal Palace,2016,8,Y16W8
Alex,McCarthy,GLK,SOU,4400000,0,0,0.0,0.0,0.0,0,3215,0,0,0,0,0,0,0,0.0,169,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.2,532,0,82,0,0,0,26,0,0,0,Man City,Chelsea,Hull City,Liverpool,Everton,2016,8,Y16W8
James,McCarthy,MID,EVE,4800000,1,4,0.166666666666667,3.47222222222222e-08,8.33333333333333e-07,0,9997,0,3,0,0,0,0,0,0.8,98,-2,0,4,2,0.1,0,0.3,0,0,0,0,0,0.2,1710,0,365,0,0,161,44,0,0,22,Burnley,West Ham,Chelsea,Swansea,Southampton,2016,8,Y16W8
James,McClean,MID,WBA,5000000,5,24,3.4,6.8e-07,4.8e-06,0,6980,2,4,0,0,0,1,0,4.8,594,0,0,24,0,0.6,0,3.0,1,0,2,0,2,0.2,7520,0,336,0,0,438,399,0,0,96,Liverpool,Man City,Leicester,Burnley,Hull City,2016,8,Y16W8
Luke,McGee,GLK,TOT,4000000,0,0,0.0,0.0,0.0,0,1582,0,0,0,0,0,0,0,0.0,110,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2243,0,0,0,0,0,80,0,0,0,Bournemouth,Leicester,Arsenal,West Ham,Chelsea,2016,8,Y16W8
Allan,McGregor,GLK,HUL,4400000,0,0,0.0,0.0,0.0,0,639,0,0,0,0,0,0,0,0.0,39,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,220,0,0,0,0,0,16,0,0,0,Stoke,Watford,Southampton,Sunderland,West Brom,2016,8,Y16W8
Callum,McManaman,MID,WBA,4400000,0,0,0.0,0.0,0.0,0,4330,0,0,0,0,0,0,0,0.0,226,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,1459,0,27,0,0,0,63,0,0,0,Liverpool,Man City,Leicester,Burnley,Hull City,2016,8,Y16W8
Patrick,McNair,DEF,SUN,4400000,0,3,0.125,2.84090909090909e-08,6.81818181818182e-07,0,8507,0,7,0,0,0,0,0,0.7,555,-1,0,3,1,0.2,0,1.0,0,0,0,0,0,0.4,3787,1,28,0,0,184,173,0,0,22,West Ham,Arsenal,Bournemouth,Hull City,Liverpool,2016,8,Y16W8
Sam,McQueen,MID,SOU,4500000,5,5,0.208333333333333,4.6296296296296295e-08,1.11111111111111e-06,0,170,0,1,0,0,0,0,0,1.1,170,0,0,5,0,1.1,0,5.0,0,0,0,0,1,0.0,1463,0,0,0,0,77,1463,0,0,27,Man City,Chelsea,Hull City,Liverpool,Everton,2016,8,Y16W8
Ben,Mee,DEF,BUR,4500000,4,21,2.6,5.77777777777778e-07,4.666666666666671e-06,0,14344,1,12,0,0,0,0,0,4.7,987,0,0,21,0,0.9,0,4.0,0,0,2,0,1,0.8,17941,1,0,0,0,720,7504,0,0,143,Everton,Man Utd,Crystal Palace,West Brom,Man City,2016,8,Y16W8
Nampalys,Mendy,MID,LEI,4400000,0,0,0.0,0.0,0.0,0,26199,1,0,0,0,0,0,0,0.0,904,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.4,2323,0,0,0,0,52,19,0,0,-1,Crystal Palace,Tottenham,West Brom,Watford,Middlesbrough,2016,8,Y16W8
Per,Mertesacker,DEF,ARS,4900000,0,0,0.0,0.0,0.0,0,3902,0,0,0,0,0,0,0,0.0,132,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,527,0,265,0,0,0,27,0,0,0,Middlesbrough,Sunderland,Tottenham,Man Utd,Bournemouth,2016,8,Y16W8
David,Meyler,MID,HUL,4500000,1,19,2.4,5.33333333333333e-07,4.2222222222222194e-06,0,8044,1,14,0,0,0,1,0,4.2,1362,0,0,19,0,0.7,0,3.0,0,0,1,0,0,0.4,13011,0,0,0,0,593,685,0,0,121,Stoke,Watford,Southampton,Sunderland,West Brom,2016,8,Y16W8
Matt,Miazga,DEF,CHE,4400000,0,0,0.0,0.0,0.0,0,3337,0,0,0,0,0,0,0,0.0,75,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,368,0,18,0,0,0,4,0,0,0,Man Utd,Southampton,Everton,Middlesbrough,Tottenham,2016,8,Y16W8
Simon,Mignolet,GLK,LIV,5000000,0,16,3.2,6.4e-07,3.2e-06,0,74893,0,8,0,10,0,0,0,3.2,8177,0,0,16,0,0.0,0,0.0,1,0,0,0,0,2.5,63654,0,340,1,0,450,666,0,0,81,West Brom,Crystal Palace,Watford,Southampton,Sunderland,2016,8,Y16W8
,Mika,GLK,SUN,4500000,0,0,0.0,0.0,0.0,0,101,0,0,0,0,0,0,0,0.0,11,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,181,0,0,0,0,0,7,0,0,0,West Ham,Arsenal,Bournemouth,Hull City,Liverpool,2016,8,Y16W8
John Obi,Mikel,MID,CHE,4400000,0,0,0.0,0.0,0.0,0,3850,0,0,0,0,0,0,0,0.0,213,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,1623,0,209,0,0,0,24,0,0,0,Man Utd,Southampton,Everton,Middlesbrough,Tottenham,2016,8,Y16W8
James,Milner,MID,LIV,6700000,3,46,6.6,9.85074626865672e-07,6.86567164179105e-06,0,50487,1,7,0,0,0,4,0,6.9,17005,2,0,46,-2,1.3,0,9.0,9,0,1,0,1,7.5,278245,0,508,0,3,611,49274,0,0,206,West Brom,Crystal Palace,Watford,Southampton,Sunderland,2016,8,Y16W8
Tyrone,Mings,DEF,BOU,4500000,0,0,0.0,0.0,0.0,0,561,0,0,0,0,0,0,0,0.0,43,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,407,0,1,0,0,0,32,0,0,0,Tottenham,Middlesbrough,Sunderland,Stoke,Arsenal,2016,8,Y16W8
Kevin,Mirallas,MID,EVE,6400000,1,27,1.125,1.7578125e-07,4.21875e-06,0,163477,0,4,0,0,0,1,0,4.2,18858,-1,1,27,1,0.2,0,1.0,1,0,2,0,2,2.6,199890,0,245,0,0,465,671,-1,0,84,Burnley,West Ham,Chelsea,Swansea,Southampton,2016,8,Y16W8
Henrikh,Mkhitaryan,MID,MUN,8900000,0,4,0.166666666666667,1.87265917602996e-08,4.49438202247191e-07,0,230885,0,2,0,0,0,0,0,0.4,999,-6,0,4,6,0.0,0,0.0,0,0,0,0,0,1.3,4419,0,0,0,0,107,62,0,0,8,Chelsea,Burnley,Swansea,Arsenal,West Ham,2016,8,Y16W8
Nacho,Monreal,DEF,ARS,6000000,1,28,3.5,5.83333333333333e-07,4.666666666666671e-06,0,96809,1,9,0,0,0,0,0,4.7,5657,0,0,28,0,0.8,0,4.7,4,0,3,0,0,4.8,46567,0,511,0,0,703,6036,0,0,170,Middlesbrough,Sunderland,Tottenham,Man Utd,Bournemouth,2016,8,Y16W8
Jefferson,Montero,MID,SWA,5100000,0,4,0.166666666666667,3.26797385620915e-08,7.843137254901959e-07,0,7059,0,2,0,0,0,0,0,0.8,246,-4,0,4,4,0.0,0,0.0,0,0,0,0,0,0.1,1719,0,202,0,0,120,5,0,0,30,Watford,Stoke,Man Utd,Everton,Crystal Palace,2016,8,Y16W8
Alberto,Moreno,DEF,LIV,4600000,1,3,0.125,2.7173913043478298e-08,6.52173913043478e-07,0,121196,1,3,0,0,0,0,0,0.7,3564,-4,0,3,4,0.1,0,0.3,0,0,0,0,0,2.0,8161,0,394,0,0,110,408,0,0,15,West Brom,Crystal Palace,Watford,Southampton,Sunderland,2016,8,Y16W8
Wes,Morgan,DEF,LEI,5000000,1,28,3.5,7e-07,5.6e-06,0,384134,0,14,0,0,0,1,0,5.6,64574,0,0,28,0,0.5,0,2.3,0,0,3,0,0,20.7,208633,0,549,0,0,720,6434,0,0,148,Crystal Palace,Tottenham,West Brom,Watford,Middlesbrough,2016,8,Y16W8
James,Morrison,MID,WBA,4700000,0,4,0.166666666666667,3.54609929078014e-08,8.51063829787234e-07,0,2525,0,0,0,0,0,0,0,0.9,114,-3,0,4,3,0.1,0,0.7,0,0,0,0,0,0.0,473,0,266,0,0,35,15,0,0,12,Liverpool,Man City,Leicester,Burnley,Hull City,2016,8,Y16W8
Victor,Moses,MID,CHE,5500000,10,22,0.916666666666667,1.66666666666667e-07,4e-06,0,5992,1,0,0,0,0,2,0,4.0,536,0,0,22,0,0.7,0,4.0,2,0,2,0,0,0.3,11124,0,127,0,1,226,6766,0,0,86,Man Utd,Southampton,Everton,Middlesbrough,Tottenham,2016,8,Y16W8
Lys,Mousset,FWD,BOU,5300000,0,0,0.0,0.0,0.0,0,2106,0,0,0,0,0,0,0,0.0,86,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,540,0,0,0,0,0,57,0,0,0,Tottenham,Middlesbrough,Sunderland,Stoke,Arsenal,2016,8,Y16W8
Marc,Muniesa,DEF,STK,4300000,1,1,0.0416666666666667,9.68992248062015e-09,2.3255813953488398e-07,0,3111,0,0,0,0,0,0,0,0.2,132,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.1,683,0,111,0,0,16,107,0,0,8,Hull City,Swansea,West Ham,Bournemouth,Watford,2016,8,Y16W8
Ahmed,Musa,FWD,LEI,7000000,2,7,0.29166666666666696,4.1666666666666696e-08,1e-06,0,344902,0,7,0,0,0,0,0,1.0,3910,-5,0,7,5,0.1,0,0.7,0,0,0,0,0,3.5,26124,0,0,0,0,221,789,0,0,15,Crystal Palace,Tottenham,West Brom,Watford,Middlesbrough,2016,8,Y16W8
Shkodran,Mustafi,DEF,ARS,6000000,1,19,3.8,6.33333333333333e-07,3.1666666666666697e-06,0,11973,0,4,0,0,0,0,0,3.2,2503,0,0,19,0,0.8,0,5.0,2,0,2,0,0,1.5,55330,0,0,0,0,450,11171,0,0,117,Middlesbrough,Sunderland,Tottenham,Man Utd,Bournemouth,2016,8,Y16W8
Jordon,Mutch,MID,CRY,4300000,0,1,0.0416666666666667,9.68992248062015e-09,2.3255813953488398e-07,0,3142,0,1,0,0,0,0,0,0.2,234,-2,0,1,2,0.0,0,0.0,0,0,0,0,0,0.1,1831,0,54,0,0,9,293,0,0,7,Leicester,Liverpool,Burnley,Man City,Swansea,2016,8,Y16W8
Boaz,Myhill,GLK,WBA,4300000,0,0,0.0,0.0,0.0,0,26116,0,0,0,0,0,0,0,0.0,1076,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.7,1511,0,218,0,0,0,71,0,0,0,Liverpool,Man City,Leicester,Burnley,Hull City,2016,8,Y16W8
Samir,Nasri,MID,MCI,6400000,0,1,1.0,1.5625e-07,1.5625e-07,0,11560,0,0,0,0,0,0,0,0.2,142,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.2,826,0,164,0,0,16,6,0,0,0,Southampton,West Brom,Middlesbrough,Crystal Palace,Burnley,2016,8,Y16W8
Kyle,Naughton,DEF,SWA,4500000,1,13,1.6,3.55555555555556e-07,2.8888888888888903e-06,0,25665,1,15,0,0,0,0,0,2.9,1255,0,0,13,0,0.2,0,1.0,0,0,1,0,0,1.2,23687,0,239,0,0,720,1731,0,0,140,Watford,Stoke,Man Utd,Everton,Crystal Palace,2016,8,Y16W8
Jesus,Navas,MID,MCI,6200000,0,9,0.375,6.048387096774192e-08,1.45161290322581e-06,0,30771,0,4,0,0,0,0,0,1.5,1017,-3,1,9,3,0.2,0,1.0,0,0,0,0,1,0.6,10840,0,408,0,0,174,114,-1,0,34,Southampton,West Brom,Middlesbrough,Crystal Palace,Burnley,2016,8,Y16W8
Didier,Ndong,MID,SUN,4900000,2,8,1.6,3.26530612244898e-07,1.63265306122449e-06,0,417,1,7,0,0,0,0,0,1.6,70,-1,1,8,1,0.4,0,2.0,0,0,0,0,0,0.0,617,0,0,0,0,378,16,-1,0,56,West Ham,Arsenal,Bournemouth,Hull City,Liverpool,2016,8,Y16W8
Alvaro,Negredo,FWD,MID,6400000,2,29,3.6,5.625e-07,4.53125e-06,0,842394,0,10,0,0,0,1,0,4.5,96135,-1,1,29,1,0.2,0,1.3,5,0,1,0,2,15.3,906858,0,0,0,1,621,3242,-1,0,75,Arsenal,Bournemouth,Man City,Chelsea,Leicester,2016,8,Y16W8
Julien,Ngoy,FWD,STK,4500000,0,0,0.0,0.0,0.0,0,1341,0,0,0,0,0,0,0,0.0,148,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2721,0,0,0,0,0,232,0,0,0,Hull City,Swansea,West Ham,Bournemouth,Watford,2016,8,Y16W8
Oumar,Niasse,FWD,EVE,5700000,0,0,0.0,0.0,0.0,0,1798,0,0,0,0,0,0,0,0.0,71,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.0,653,0,19,0,0,0,55,0,0,0,Burnley,West Ham,Chelsea,Swansea,Southampton,2016,8,Y16W8
Clinton,N'Jie,FWD,TOT,5900000,0,0,0.0,0.0,0.0,0,1633,0,0,0,0,0,0,0,0.0,29,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,289,0,38,0,0,0,10,0,0,0,Bournemouth,Leicester,Arsenal,West Ham,Chelsea,2016,8,Y16W8
Georges-Kevin,Nkoudou,MID,TOT,6900000,0,2,0.0833333333333333,1.2077294685990301e-08,2.89855072463768e-07,0,247,0,0,0,0,0,0,0,0.3,17,-1,0,2,1,0.1,0,0.7,0,0,0,0,0,0.0,289,0,0,0,0,6,17,0,0,3,Bournemouth,Leicester,Arsenal,West Ham,Chelsea,2016,8,Y16W8
